id,first_name,last_name,email,gender,loyalty_status,education,average_spend_2021,total_spend_2021,most_traveled_city,most_traveled_state
1107,Trenton,Farfoot,Trenton.Farfoot@datascience.aot.com,Male,Silver,High School Diploma,$228.34,$4676.57,Phoenix,AZ
1108,Cass,Branscombe,Cass.Branscombe@datascience.aot.com,Male,Gold,PhD,$268.35,$4364.26,Roanoke,VA
1109,Ransell,Stearne,Ransell.Stearne@datascience.aot.com,Male,Silver,Bachelor Degree,$315.45,$3920.94,Santa Ana,CA
1110,Becky,Bosman,Becky.Bosman@datascience.aot.com,Female,Platnium,Master Degree,$249.57,$691.86,Houston,TX
1111,Reggis,Mayers,Reggis.Mayers@datascience.aot.com,Male,Platnium,,,,Oakland,CA
1112,Dulce,Blasi,Dulce.Blasi@datascience.aot.com,Female,None,High School Diploma,$260.03,$3687.33,El Paso,TX
1113,Sydney,Gegay,Sydney.Gegay@datascience.aot.com,Male,None,High School Diploma,$249.20,$1361.08,Dallas,TX
1114,Gram,Yeude,Gram.Yeude@datascience.aot.com,Male,Silver,High School Diploma,$275.15,$426.51,,
1115,Monti,Barsby,Monti.Barsby@datascience.aot.com,Male,Gold,Some College,$393.36,$3586.31,Oklahoma City,OK
1116,Frank,Tapscott,Frank.Tapscott@datascience.aot.com,Male,Gold,High School Diploma,$169.94,$726.50,Fort Lauderdale,FL
1117,Leodora,Cicerone,Leodora.Cicerone@datascience.aot.com,Female,Gold,PhD,$377.13,$4585.94,Miami,FL
1118,Chanda,Dobbs,Chanda.Dobbs@datascience.aot.com,Female,None,Bachelor Degree,$374.42,$4535.10,Largo,FL
1119,Torrie,Meltetal,Torrie.Meltetal@datascience.aot.com,Female,Platnium,Some College,$349.64,$2026.29,El Paso,TX
1120,Ermanno,Daniells,Ermanno.Daniells@datascience.aot.com,Male,Platnium,Some College,$207.15,$1327.84,Los Angeles,CA
1121,Mill,Tregenna,Mill.Tregenna@datascience.aot.com,Male,None,Bachelor Degree,$315.69,$1733.88,Pittsburgh,PA
1122,Camella,Borkett,Camella.Borkett@datascience.aot.com,Female,Gold,Bachelor Degree,$363.17,$4407.91,Elizabeth,NJ
1123,Wandis,Abbets,Wandis.Abbets@datascience.aot.com,Female,Gold,High School Diploma,$331.91,$1179.18,New Orleans,LA
1124,Florenza,Keetley,Florenza.Keetley@datascience.aot.com,Female,None,High School Diploma,$333.31,$3237.31,,
1125,Alane,Sambells,Alane.Sambells@datascience.aot.com,Female,None,Some College,$251.58,$4247.02,Muskegon,MI
1126,Averell,Yann,Averell.Yann@datascience.aot.com,Male,Silver,Some College,$272.34,$1192.76,Fort Wayne,IN
1127,Teddie,Clausner,Teddie.Clausner@datascience.aot.com,Female,Silver,PhD,$357.80,$4542.25,,
1128,Dore,Sugden,Dore.Sugden@datascience.aot.com,Male,Silver,PhD,$397.25,$1514.30,Washington,DC
1129,Jayne,Wyldish,Jayne.Wyldish@datascience.aot.com,Female,Platnium,Some College,$358.66,$4893.44,Atlanta,GA
1130,Mark,Philot,Mark.Philot@datascience.aot.com,Male,Platnium,Bachelor Degree,$386.42,$3749.24,,
1131,Britney,Aizikovitch,Britney.Aizikovitch@datascience.aot.com,Female,Silver,Master Degree,$317.24,$1499.02,Riverside,CA
1132,Ekaterina,Broadbury,Ekaterina.Broadbury@datascience.aot.com,Female,Silver,Some College,$356.46,$4571.22,North Port,FL
1133,Brena,Carder,Brena.Carder@datascience.aot.com,Agender,Gold,PhD,$260.30,$1075.32,Gaithersburg,MD
1134,Terrence,Lambarton,Terrence.Lambarton@datascience.aot.com,Male,Gold,Master Degree,$250.81,$813.61,San Diego,CA
1135,Zed,Waywell,Zed.Waywell@datascience.aot.com,Male,Platnium,High School Diploma,$229.60,$2589.02,,
1136,Audi,Waters,Audi.Waters@datascience.aot.com,Genderqueer,Gold,Master Degree,$381.11,$440.63,Miami,FL
1137,Engracia,Tenny,Engracia.Tenny@datascience.aot.com,Female,None,,,,Sacramento,CA
1138,Tina,Idel,Tina.Idel@datascience.aot.com,Female,Silver,PhD,$356.00,$693.65,,
1139,Wilhelmine,Lahiff,Wilhelmine.Lahiff@datascience.aot.com,Female,Gold,High School Diploma,$168.09,$762.63,Cleveland,OH
1140,Lilly,Antcliff,Lilly.Antcliff@datascience.aot.com,Female,Platnium,Master Degree,$377.99,$4834.46,Lexington,KY
1141,Lizzie,Collyear,Lizzie.Collyear@datascience.aot.com,Female,Silver,Some College,$181.87,$4933.41,Saint Petersburg,FL
1142,Flora,Dunleavy,Flora.Dunleavy@datascience.aot.com,Female,Platnium,Some College,$260.44,$4785.51,Shreveport,LA
1143,Olva,Tubbles,Olva.Tubbles@datascience.aot.com,Bigender,Platnium,High School Diploma,$156.37,$1778.45,Little Rock,AR
1144,Emmye,Anstey,Emmye.Anstey@datascience.aot.com,Female,Silver,PhD,$308.33,$1083.15,Columbus,OH
1145,Kurtis,Dary,Kurtis.Dary@datascience.aot.com,Male,None,Bachelor Degree,$399.17,$3337.84,Albuquerque,NM
1146,Juliet,Rogerson,Juliet.Rogerson@datascience.aot.com,Non-binary,None,Bachelor Degree,$349.99,$607.96,Philadelphia,PA
1147,Tucker,Orhtmann,Tucker.Orhtmann@datascience.aot.com,Male,Silver,Some College,$324.69,$2408.34,Erie,PA
1148,Stavro,Ellins,Stavro.Ellins@datascience.aot.com,Male,Platnium,Some College,$212.08,$1102.68,Visalia,CA
1149,Deny,Panswick,Deny.Panswick@datascience.aot.com,Female,Silver,PhD,$317.70,$3723.68,El Paso,TX
1150,Cherish,Heineken,Cherish.Heineken@datascience.aot.com,Female,Platnium,Some College,$390.74,$4380.33,,
1151,Erminie,Raynes,Erminie.Raynes@datascience.aot.com,Female,Platnium,Bachelor Degree,$380.34,$3730.38,Lexington,KY
1152,Bernardina,Schrei,Bernardina.Schrei@datascience.aot.com,Female,None,High School Diploma,$234.72,$3025.40,Garden Grove,CA
1153,Adrian,Arthur,Adrian.Arthur@datascience.aot.com,Female,Silver,High School Diploma,$309.14,$3191.47,Houston,TX
1154,Vincents,Mannakee,Vincents.Mannakee@datascience.aot.com,Male,Platnium,Some College,$287.28,$657.90,Los Angeles,CA
1155,Cooper,Aspland,Cooper.Aspland@datascience.aot.com,Male,Gold,PhD,$186.06,$783.76,Salt Lake City,UT
1156,Elinore,Taggart,Elinore.Taggart@datascience.aot.com,Female,Silver,PhD,$216.09,$3852.25,,
1157,Tanhya,Magnar,Tanhya.Magnar@datascience.aot.com,Female,Silver,Bachelor Degree,$269.02,$2059.27,Jacksonville,FL
1158,Berk,Esgate,Berk.Esgate@datascience.aot.com,Male,Silver,High School Diploma,$223.29,$602.95,,
1159,Adolphe,Archibould,Adolphe.Archibould@datascience.aot.com,Male,Gold,Master Degree,$344.37,$443.06,Greenville,SC
1160,Catharina,Farnham,Catharina.Farnham@datascience.aot.com,Female,Silver,Master Degree,$172.00,$3607.41,Washington,DC
1161,Kimberlee,Crole,Kimberlee.Crole@datascience.aot.com,Female,Silver,Master Degree,$392.83,$1358.68,Vienna,VA
1162,Nealon,Busen,Nealon.Busen@datascience.aot.com,Male,Gold,Some College,$235.59,$4637.31,Oklahoma City,OK
1163,Catha,Sinkings,Catha.Sinkings@datascience.aot.com,Female,None,High School Diploma,$214.73,$2386.86,El Paso,TX
1164,Rod,Kellett,Rod.Kellett@datascience.aot.com,Male,Silver,Master Degree,$281.12,$2483.06,Rochester,MN
1165,Goldina,Deniso,Goldina.Deniso@datascience.aot.com,Female,Gold,High School Diploma,$171.82,$3718.22,Louisville,KY
1166,Charin,Yude,Charin.Yude@datascience.aot.com,Female,None,Bachelor Degree,$227.48,$1494.39,Las Vegas,NV
1167,Alexandr,Albarez,Alexandr.Albarez@datascience.aot.com,Male,Silver,Some College,$200.14,$957.47,Washington,DC
1168,Ronald,Younglove,Ronald.Younglove@datascience.aot.com,Male,Gold,Bachelor Degree,$273.58,$3432.37,Abilene,TX
1169,Koralle,Rubke,Koralle.Rubke@datascience.aot.com,Female,Gold,High School Diploma,$152.91,$1997.44,Charlottesville,VA
1170,Ivan,Ollenbuttel,Ivan.Ollenbuttel@datascience.aot.com,Male,Silver,Bachelor Degree,$276.53,$3572.29,Washington,DC
1171,Jennica,Plumtree,Jennica.Plumtree@datascience.aot.com,Female,Silver,PhD,$328.83,$2774.54,New York City,NY
1172,Mel,Hattersley,Mel.Hattersley@datascience.aot.com,Male,None,Master Degree,$246.07,$2697.36,North Las Vegas,NV
1173,Artus,Fishlee,Artus.Fishlee@datascience.aot.com,Male,Gold,High School Diploma,$276.13,$1069.42,Odessa,TX
1174,Pier,Carme,Pier.Carme@datascience.aot.com,Agender,Platnium,Some College,$292.75,$491.01,Atlanta,GA
1175,Mariejeanne,Cluatt,Mariejeanne.Cluatt@datascience.aot.com,Female,None,Bachelor Degree,$346.12,$2054.83,Johnson City,TN
1176,Ebenezer,Kamien,Ebenezer.Kamien@datascience.aot.com,Male,Gold,Master Degree,$264.43,$2100.16,San Diego,CA
1177,Tabbatha,Bealton,Tabbatha.Bealton@datascience.aot.com,Female,Silver,Master Degree,$200.19,$4131.00,San Jose,CA
1178,Dell,Fitzjohn,Dell.Fitzjohn@datascience.aot.com,Female,None,Bachelor Degree,$265.72,$1646.56,Memphis,TN
1179,Fanchon,Audley,Fanchon.Audley@datascience.aot.com,Female,Silver,PhD,$174.03,$830.33,Garland,TX
1180,Debor,Odd,Debor.Odd@datascience.aot.com,Female,Silver,Some College,$377.90,$1544.46,Roanoke,VA
1181,Caddric,Giraudoux,Caddric.Giraudoux@datascience.aot.com,Male,Platnium,Master Degree,$194.82,$3254.11,Montgomery,AL
1182,Bartel,Decayette,Bartel.Decayette@datascience.aot.com,Male,None,High School Diploma,$252.02,$1586.25,Young America,MN
1183,Jemie,Razzell,Jemie.Razzell@datascience.aot.com,Female,Silver,PhD,$336.37,$4141.78,Van Nuys,CA
1184,Neall,Briztman,Neall.Briztman@datascience.aot.com,Male,None,Some College,$199.92,$3498.03,Austin,TX
1185,Ingmar,Offield,Ingmar.Offield@datascience.aot.com,Male,Silver,High School Diploma,$317.94,$4351.51,Washington,DC
1186,Marybeth,Palay,Marybeth.Palay@datascience.aot.com,Polygender,Platnium,High School Diploma,$286.07,$2112.16,High Point,NC
1187,Alberta,Rushman,Alberta.Rushman@datascience.aot.com,Female,Gold,PhD,$158.70,$678.89,Silver Spring,MD
1188,Ki,Sheran,Ki.Sheran@datascience.aot.com,Female,Silver,PhD,$247.53,$3026.26,Boston,MA
1189,Washington,Ailmer,Washington.Ailmer@datascience.aot.com,Bigender,Silver,Some College,$396.03,$1816.30,Fort Worth,TX
1190,Marylynne,Vanyushin,Marylynne.Vanyushin@datascience.aot.com,Agender,None,Some College,$183.07,$1609.23,Pocatello,ID
1191,Verne,Lounds,Verne.Lounds@datascience.aot.com,Male,Platnium,Master Degree,$241.91,$1884.62,Gaithersburg,MD
1192,Natalee,Egdale,Natalee.Egdale@datascience.aot.com,Female,Gold,PhD,$266.70,$3993.81,Charlotte,NC
1193,Archie,Brasner,Archie.Brasner@datascience.aot.com,Male,None,Bachelor Degree,$154.82,$3506.02,Wichita,KS
1194,Lisette,Chamberlayne,Lisette.Chamberlayne@datascience.aot.com,Female,Silver,High School Diploma,$280.25,$2974.50,Baton Rouge,LA
1195,Cathy,MacHoste,Cathy.MacHoste@datascience.aot.com,Female,None,High School Diploma,$290.46,$2617.89,,
1196,Jori,Alasdair,Jori.Alasdair@datascience.aot.com,Female,Platnium,PhD,$383.23,$1804.56,Reno,NV
1197,Yardley,Ouldred,Yardley.Ouldred@datascience.aot.com,Genderfluid,Silver,,,,Waco,TX
1198,Englebert,Hibling,Englebert.Hibling@datascience.aot.com,Non-binary,Gold,PhD,$205.51,$3229.71,Jefferson City,MO
1199,Irving,Keller,Irving.Keller@datascience.aot.com,Male,Gold,Master Degree,$300.08,$4958.05,Anchorage,AK
1200,Jessamine,Fawdry,Jessamine.Fawdry@datascience.aot.com,Female,Silver,High School Diploma,$211.94,$666.17,Springfield,IL
1201,Powell,Christon,Powell.Christon@datascience.aot.com,Male,Gold,Bachelor Degree,$364.40,$1897.97,San Francisco,CA
1202,Leupold,Zappel,Leupold.Zappel@datascience.aot.com,Male,None,Some College,$200.87,$3268.55,Little Rock,AR
1203,Estrella,Nacci,Estrella.Nacci@datascience.aot.com,Polygender,None,PhD,$169.71,$2843.36,Chicago,IL
1204,Madonna,Cow,Madonna.Cow@datascience.aot.com,Female,None,High School Diploma,$213.91,$4554.98,Sioux Falls,SD
1205,Emilio,O'Kenny,Emilio.O'Kenny@datascience.aot.com,Male,Gold,Master Degree,$214.69,$724.16,Worcester,MA
1206,Ches,Callander,Ches.Callander@datascience.aot.com,Male,Platnium,PhD,$371.44,$499.44,Memphis,TN
1207,Alexia,Putten,Alexia.Putten@datascience.aot.com,Female,Platnium,PhD,$362.70,$865.36,Charlotte,NC
1208,Nolly,Olliar,Nolly.Olliar@datascience.aot.com,Male,Platnium,High School Diploma,$250.78,$3930.99,Mobile,AL
1209,Adora,Milesap,Adora.Milesap@datascience.aot.com,Female,Silver,Bachelor Degree,$392.85,$750.99,Everett,WA
1210,Julian,Trow,Julian.Trow@datascience.aot.com,Male,Silver,Some College,$281.54,$2363.58,Jefferson City,MO
1211,Aleksandr,Vain,Aleksandr.Vain@datascience.aot.com,Male,Platnium,Master Degree,$183.76,$1316.73,Wichita,KS
1212,Abra,Glencros,Abra.Glencros@datascience.aot.com,Agender,Platnium,Some College,$245.07,$2655.44,Mobile,AL
1213,Merna,Strowther,Merna.Strowther@datascience.aot.com,Female,Silver,Some College,$182.66,$3041.85,Saint Cloud,MN
1214,Frank,Kuscha,Frank.Kuscha@datascience.aot.com,Female,Gold,Bachelor Degree,$220.14,$4725.47,Fort Myers,FL
1215,Dorolice,Szwandt,Dorolice.Szwandt@datascience.aot.com,Polygender,Silver,PhD,$175.03,$4079.69,Lincoln,NE
1216,Briny,Petrasek,Briny.Petrasek@datascience.aot.com,Female,None,Bachelor Degree,$223.25,$3031.11,Albuquerque,NM
1217,Kristi,Brimblecomb,Kristi.Brimblecomb@datascience.aot.com,Female,Gold,Bachelor Degree,$370.46,$3714.29,Harrisburg,PA
1218,Lelia,Werny,Lelia.Werny@datascience.aot.com,Female,None,PhD,$160.34,$848.94,Dallas,TX
1219,Amby,Shine,Amby.Shine@datascience.aot.com,Male,None,Bachelor Degree,$302.25,$4575.86,Colorado Springs,CO
1220,Marquita,Cordingly,Marquita.Cordingly@datascience.aot.com,Female,None,Master Degree,$378.71,$2539.75,Amarillo,TX
1221,Rozelle,Paddle,Rozelle.Paddle@datascience.aot.com,Female,Silver,Bachelor Degree,$164.79,$4198.46,Phoenix,AZ
1222,Hedwig,Mozzetti,Hedwig.Mozzetti@datascience.aot.com,Female,Platnium,PhD,$295.83,$1927.93,Louisville,KY
1223,Darin,Pattle,Darin.Pattle@datascience.aot.com,Male,None,Master Degree,$358.07,$2817.92,Salt Lake City,UT
1224,Elnar,Creaser,Elnar.Creaser@datascience.aot.com,Male,Silver,Bachelor Degree,$260.94,$1133.76,Lexington,KY
1225,Correy,Kingwell,Correy.Kingwell@datascience.aot.com,Male,Gold,Bachelor Degree,$264.70,$1418.29,Huntington,WV
1226,Rafaello,Trytsman,Rafaello.Trytsman@datascience.aot.com,Male,Gold,Bachelor Degree,$363.68,$3471.08,Raleigh,NC
1227,Zahara,Spinks,Zahara.Spinks@datascience.aot.com,Female,None,High School Diploma,$171.33,$1048.73,Sacramento,CA
1228,Carmita,Molines,Carmita.Molines@datascience.aot.com,Female,Silver,PhD,$267.45,$2477.02,Knoxville,TN
1229,Vincenty,Huttley,Vincenty.Huttley@datascience.aot.com,Male,Platnium,Bachelor Degree,$261.88,$3390.50,,
1230,Joell,Nortcliffe,Joell.Nortcliffe@datascience.aot.com,Female,None,Master Degree,$233.50,$3195.89,Indianapolis,IN
1231,Terence,Jovasevic,Terence.Jovasevic@datascience.aot.com,Male,Silver,Master Degree,$388.76,$2296.07,Boston,MA
1232,Odella,Beamish,Odella.Beamish@datascience.aot.com,Female,Platnium,PhD,$335.48,$858.12,Omaha,NE
1233,Astrix,Schankel,Astrix.Schankel@datascience.aot.com,Female,Gold,High School Diploma,$239.03,$3993.58,Macon,GA
1234,Kirbee,Aberchirder,Kirbee.Aberchirder@datascience.aot.com,Female,Silver,Bachelor Degree,$287.51,$4474.91,Milwaukee,WI
1235,Lalo,Semaine,Lalo.Semaine@datascience.aot.com,Male,Platnium,Some College,$227.01,$4262.46,,
1236,Kelbee,Heersma,Kelbee.Heersma@datascience.aot.com,Male,Platnium,Bachelor Degree,$200.97,$2623.12,Charleston,WV
1237,Redford,Bodycombe,Redford.Bodycombe@datascience.aot.com,Male,Gold,Some College,$226.58,$4705.72,New York City,NY
1238,Benoit,Murrhaupt,Benoit.Murrhaupt@datascience.aot.com,Male,Platnium,Bachelor Degree,$253.95,$2213.36,West Palm Beach,FL
1239,Aksel,Cheatle,Aksel.Cheatle@datascience.aot.com,Male,None,High School Diploma,$220.60,$4351.58,Boise,ID
1240,Carolann,Petrolli,Carolann.Petrolli@datascience.aot.com,Female,Platnium,Bachelor Degree,$207.95,$1912.40,Dearborn,MI
1241,Amalita,Rudgard,Amalita.Rudgard@datascience.aot.com,Female,Platnium,PhD,$355.12,$2456.10,,
1242,D'arcy,Norton,D'arcy.Norton@datascience.aot.com,Bigender,None,High School Diploma,$278.72,$2304.60,,
1243,Saunder,Cattlemull,Saunder.Cattlemull@datascience.aot.com,Non-binary,Silver,PhD,$241.97,$1529.42,Grand Rapids,MI
1244,Vassily,O'Hare,Vassily.O'Hare@datascience.aot.com,Male,Platnium,High School Diploma,$376.88,$1584.51,Dallas,TX
1245,Xerxes,Iliff,Xerxes.Iliff@datascience.aot.com,Male,Platnium,Bachelor Degree,$278.84,$910.50,Jersey City,NJ
1246,Mandie,Bugler,Mandie.Bugler@datascience.aot.com,Female,Platnium,Some College,$218.20,$2381.13,Los Angeles,CA
1247,Padget,Kenshole,Padget.Kenshole@datascience.aot.com,Male,Gold,Master Degree,$362.37,$2342.66,Miami,FL
1248,Riccardo,Gilbert,Riccardo.Gilbert@datascience.aot.com,Male,Platnium,Master Degree,$288.28,$963.88,Saint Louis,MO
1249,Ben,Vokins,Ben.Vokins@datascience.aot.com,Polygender,Gold,High School Diploma,$157.75,$3180.89,,
1250,Lin,Glennard,Lin.Glennard@datascience.aot.com,Female,None,Master Degree,$215.65,$3622.58,Topeka,KS
1251,Delora,Burnep,Delora.Burnep@datascience.aot.com,Female,Gold,Bachelor Degree,$273.67,$4381.73,Arlington,TX
1252,Thorpe,Brockest,Thorpe.Brockest@datascience.aot.com,Male,Silver,High School Diploma,$368.57,$4754.02,Daytona Beach,FL
1253,Ewell,Rooney,Ewell.Rooney@datascience.aot.com,Male,Gold,Bachelor Degree,$375.07,$4743.68,,
1254,Joscelin,Caldaro,Joscelin.Caldaro@datascience.aot.com,Female,None,High School Diploma,$360.40,$4503.09,Gulfport,MS
1255,Andros,Sapp,Andros.Sapp@datascience.aot.com,Male,Silver,PhD,$183.76,$2222.13,Phoenix,AZ
1256,Lana,Wykey,Lana.Wykey@datascience.aot.com,Female,Silver,High School Diploma,$182.07,$763.28,South Bend,IN
1257,Amara,Stonnell,Amara.Stonnell@datascience.aot.com,Female,Platnium,High School Diploma,$394.60,$3574.19,,
1258,Kore,Smitherham,Kore.Smitherham@datascience.aot.com,Genderqueer,Platnium,High School Diploma,$381.24,$1863.85,Newark,NJ
1259,Ernesto,Dryburgh,Ernesto.Dryburgh@datascience.aot.com,Male,Platnium,Master Degree,$392.78,$4248.01,Phoenix,AZ
1260,Demetria,Beavon,Demetria.Beavon@datascience.aot.com,Female,Platnium,High School Diploma,$275.28,$4950.89,Saint Louis,MO
1261,Worthington,Szimon,Worthington.Szimon@datascience.aot.com,Male,None,Master Degree,$336.14,$4092.66,San Diego,CA
1262,Andras,Shovell,Andras.Shovell@datascience.aot.com,Male,Silver,PhD,$283.37,$3602.12,Chicago,IL
1263,Ugo,Renwick,Ugo.Renwick@datascience.aot.com,Male,Gold,High School Diploma,$246.34,$1836.29,Cleveland,OH
1264,Max,Tregenna,Max.Tregenna@datascience.aot.com,Male,Gold,Master Degree,$283.61,$2895.33,Minneapolis,MN
1265,Raimondo,Dillow,Raimondo.Dillow@datascience.aot.com,Male,Gold,Some College,$224.07,$3068.75,Saint Petersburg,FL
1266,Nikita,Fransseni,Nikita.Fransseni@datascience.aot.com,Male,None,Some College,$338.02,$3747.73,Irving,TX
1267,Ulrich,Pellamont,Ulrich.Pellamont@datascience.aot.com,Male,Platnium,High School Diploma,$396.82,$2078.91,San Antonio,TX
1268,Lorianna,Grastye,Lorianna.Grastye@datascience.aot.com,Female,Silver,High School Diploma,$246.95,$4359.07,Birmingham,AL
1269,Gustavo,Lernihan,Gustavo.Lernihan@datascience.aot.com,Male,None,Master Degree,$207.87,$2585.02,Tucson,AZ
1270,Trude,Pincked,Trude.Pincked@datascience.aot.com,Female,Platnium,PhD,$210.14,$857.07,Lubbock,TX
1271,Linette,Hanshaw,Linette.Hanshaw@datascience.aot.com,Female,None,PhD,$252.87,$4101.30,Mount Vernon,NY
1272,Mitchell,Alesin,Mitchell.Alesin@datascience.aot.com,Male,None,Bachelor Degree,$325.35,$3267.90,Pittsburgh,PA
1273,Fidole,Sandry,Fidole.Sandry@datascience.aot.com,Male,None,Bachelor Degree,$332.03,$4491.72,Washington,DC
1274,Dare,Matresse,Dare.Matresse@datascience.aot.com,Male,None,Bachelor Degree,$162.51,$3906.20,Dallas,TX
1275,Linus,McQuaker,Linus.McQuaker@datascience.aot.com,Male,Silver,Bachelor Degree,$338.64,$3144.79,El Paso,TX
1276,Bail,Stoddart,Bail.Stoddart@datascience.aot.com,Male,Gold,Some College,$204.01,$4640.37,Topeka,KS
1277,Robinia,Hubery,Robinia.Hubery@datascience.aot.com,Female,None,Master Degree,$294.28,$782.26,Waterbury,CT
1278,Osborn,Powley,Osborn.Powley@datascience.aot.com,Male,None,High School Diploma,$223.99,$4579.41,Hamilton,OH
1279,Sheppard,Best,Sheppard.Best@datascience.aot.com,Male,Silver,Bachelor Degree,$296.07,$2157.21,Los Angeles,CA
1280,Page,Maling,Page.Maling@datascience.aot.com,Female,None,Master Degree,$327.12,$3897.49,,
1281,Livvyy,Mardall,Livvyy.Mardall@datascience.aot.com,Female,Gold,Some College,$175.10,$711.91,Sandy,UT
1282,Rebecca,Oxbie,Rebecca.Oxbie@datascience.aot.com,Female,Silver,Bachelor Degree,$182.63,$4791.21,Shreveport,LA
1283,Pollyanna,Ramstead,Pollyanna.Ramstead@datascience.aot.com,Female,Silver,PhD,$269.67,$1832.02,Memphis,TN
1284,Stewart,Bravery,Stewart.Bravery@datascience.aot.com,Male,Platnium,PhD,$391.38,$3040.71,Fullerton,CA
1285,Boonie,Bolderson,Boonie.Bolderson@datascience.aot.com,Male,Silver,Bachelor Degree,$282.12,$3720.91,Los Angeles,CA
1286,Tomi,Batho,Tomi.Batho@datascience.aot.com,Female,None,Some College,$275.45,$578.26,Kansas City,MO
1287,Brannon,MacDuff,Brannon.MacDuff@datascience.aot.com,Male,None,Master Degree,$294.88,$2938.37,Las Vegas,NV
1288,Nanon,Stollenberg,Nanon.Stollenberg@datascience.aot.com,Female,Platnium,Some College,$179.84,$2443.99,,
1289,Cammy,Wilsdon,Cammy.Wilsdon@datascience.aot.com,Male,None,High School Diploma,$159.49,$2836.23,Bronx,NY
1290,Carole,Eldershaw,Carole.Eldershaw@datascience.aot.com,Female,Silver,PhD,$206.93,$2507.17,Memphis,TN
1291,Kynthia,Levene,Kynthia.Levene@datascience.aot.com,Female,Silver,PhD,$230.01,$3561.55,El Paso,TX
1292,Randene,Ashmore,Randene.Ashmore@datascience.aot.com,Female,Gold,Some College,$162.83,$2533.40,,
1293,Maribeth,Ottee,Maribeth.Ottee@datascience.aot.com,Female,Silver,PhD,$200.72,$1157.95,San Jose,CA
1294,Gustave,Clemendot,Gustave.Clemendot@datascience.aot.com,Male,Platnium,PhD,$258.84,$2904.88,Baltimore,MD
1295,Zak,Ascough,Zak.Ascough@datascience.aot.com,Male,Platnium,PhD,$298.80,$566.38,Pasadena,TX
1296,Hew,Camilleri,Hew.Camilleri@datascience.aot.com,Male,None,Master Degree,$180.02,$3249.12,Roanoke,VA
1297,Claudius,Peaden,Claudius.Peaden@datascience.aot.com,Male,Silver,Master Degree,$184.49,$1183.51,Florence,SC
1298,Aida,Goves,Aida.Goves@datascience.aot.com,Female,Platnium,PhD,$319.59,$3903.07,Minneapolis,MN
1299,Esteban,Sancto,Esteban.Sancto@datascience.aot.com,Male,Silver,Master Degree,$261.65,$2517.13,Cape Coral,FL
1300,Hussein,Shoveller,Hussein.Shoveller@datascience.aot.com,Male,Platnium,Bachelor Degree,$330.18,$3563.09,Milwaukee,WI
1301,Yolande,Symington,Yolande.Symington@datascience.aot.com,Female,None,High School Diploma,$288.23,$2152.37,Philadelphia,PA
1302,Vick,Pairpoint,Vick.Pairpoint@datascience.aot.com,Male,None,,,,Roanoke,VA
1303,Kalila,Haestier,Kalila.Haestier@datascience.aot.com,Female,Platnium,Bachelor Degree,$207.41,$2184.39,Atlanta,GA
1304,Dag,Somerbell,Dag.Somerbell@datascience.aot.com,Male,None,High School Diploma,$371.32,$420.34,Boulder,CO
1305,Abigael,Flacke,Abigael.Flacke@datascience.aot.com,Female,Platnium,Some College,$234.92,$2646.37,Fargo,ND
1306,Starlene,Leavesley,Starlene.Leavesley@datascience.aot.com,Female,None,Some College,$234.95,$1577.15,Aiken,SC
1307,Bryn,Perfitt,Bryn.Perfitt@datascience.aot.com,Non-binary,Silver,PhD,$287.67,$2432.61,Wilmington,DE
1308,Maggy,Plait,Maggy.Plait@datascience.aot.com,Female,Platnium,Some College,$361.02,$3952.14,Sparks,NV
1309,Daren,Fontenot,Daren.Fontenot@datascience.aot.com,Male,None,Bachelor Degree,$246.46,$557.91,Tacoma,WA
1310,Derril,Pendrill,Derril.Pendrill@datascience.aot.com,Male,Platnium,Master Degree,$212.93,$4399.51,Atlanta,GA
1311,Melamie,Toulson,Melamie.Toulson@datascience.aot.com,Female,Silver,Bachelor Degree,$164.60,$4464.52,El Paso,TX
1312,Lucita,Scholey,Lucita.Scholey@datascience.aot.com,Female,Silver,Bachelor Degree,$184.11,$3100.67,Washington,DC
1313,Tadeo,Trenchard,Tadeo.Trenchard@datascience.aot.com,Male,None,Bachelor Degree,$369.39,$683.01,Anchorage,AK
1314,Michale,Axelbee,Michale.Axelbee@datascience.aot.com,Male,None,PhD,$345.40,$4373.85,Roanoke,VA
1315,Frayda,Wartnaby,Frayda.Wartnaby@datascience.aot.com,Polygender,Gold,Some College,$201.51,$999.12,,
1316,Avivah,Yakovlev,Avivah.Yakovlev@datascience.aot.com,Female,Platnium,Master Degree,$370.26,$4480.43,Naples,FL
1317,Alec,Vasnev,Alec.Vasnev@datascience.aot.com,Male,None,Some College,$203.80,$3244.77,,
1318,Whitman,Banbridge,Whitman.Banbridge@datascience.aot.com,Male,Platnium,Master Degree,$192.14,$4937.35,Tampa,FL
1319,Hartwell,Kemball,Hartwell.Kemball@datascience.aot.com,Male,Gold,PhD,$280.57,$3986.79,Fresno,CA
1320,Isak,Scudders,Isak.Scudders@datascience.aot.com,Male,Silver,,,,North Las Vegas,NV
1321,Greg,Westley,Greg.Westley@datascience.aot.com,Male,Silver,Some College,$165.60,$4567.49,Spring,TX
1322,Callean,Marks,Callean.Marks@datascience.aot.com,Male,Gold,PhD,$191.97,$3168.04,White Plains,NY
1323,Kerri,Mundford,Kerri.Mundford@datascience.aot.com,Female,Platnium,High School Diploma,$226.94,$4100.82,Davenport,IA
